canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate,reverse_status,reverse_address,reverse_display_name,reverse_city,reverse_district,reverse_suburb,reverse_street,reverse_house_number,reverse_postcode,reverse_osm_type,reverse_osm_id,reverse_error
Семишагофф,Семишагофф,"Санкт-Петербург, улица Подвойского, 16 к1",59.9118415,30.4686827,0.5,REVERSE_GEOCODED,node,7441266685,osm_pbf,False,found,"Санкт-Петербург, улица Подвойского, 16 к1","Семишагофф, 16 к1, улица Подвойского, Невский округ, Санкт-Петербург, Северо-Западный федеральный округ, 193168, Россия",Санкт-Петербург,,,улица Подвойского,16 к1,193168,node,7441266685,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Народная улица, 39",59.8818347,30.4715009,0.5,REVERSE_GEOCODED,node,7441749185,osm_pbf,False,found,"Санкт-Петербург, Народная улица, 39","Пятёрочка, 39, Народная улица, Малая Рыбацкая, Народный округ, Санкт-Петербург, Северо-Западный федеральный округ, 193315, Россия",Санкт-Петербург,,Малая Рыбацкая,Народная улица,39,193315,node,7441749185,
Семишагофф,Семишагофф,"Санкт-Петербург, проспект Ветеранов, 16",59.8454147,30.2536147,0.5,REVERSE_GEOCODED,node,7446755286,osm_pbf,False,found,"Санкт-Петербург, проспект Ветеранов, 16","Семишагофф, 16, проспект Ветеранов, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198207, Россия",Санкт-Петербург,округ Княжево,,проспект Ветеранов,16,198207,node,7446755286,
Реалъ,РеалЪ,"Санкт-Петербург, улица Лёни Голикова, 27",59.8441357,30.2309523,0.5,REVERSE_GEOCODED,node,7446770585,osm_pbf,False,found,"Санкт-Петербург, улица Лёни Голикова, 27","РеалЪ, 27, улица Лёни Голикова, Дачное, округ Дачное, Санкт-Петербург, Северо-Западный федеральный округ, 198255, Россия",Санкт-Петербург,округ Дачное,Дачное,улица Лёни Голикова,27,198255,node,7446770585,
Пятёрочка,Пятёрочка,"Шушары, Колпинское шоссе, 40 к1",59.7428286,30.4842981,0.5,REVERSE_GEOCODED,node,7447188385,osm_pbf,False,found,"Шушары, Колпинское шоссе, 40 к1","Пятёрочка, 40 к1, Колпинское шоссе, Славянка, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196634, Россия",Шушары,,Славянка,Колпинское шоссе,40 к1,196634,node,7447188385,
Пятёрочка,Пятёрочка,"Кириши, Ленинградская улица, 9",59.4567364,32.0118877,0.5,REVERSE_GEOCODED,node,7449722285,osm_pbf,False,found,"Кириши, Ленинградская улица, 9","Пятёрочка, 9, Ленинградская улица, Кириши, Киришский район, Ленинградская область, Северо-Западный федеральный округ, 187112, Россия",Кириши,Киришский район,,Ленинградская улица,9,187112,node,7449722285,
Пятёрочка,Пятёрочка,"Никольское, Октябрьская улица, 15",59.6981825,30.7785147,0.5,REVERSE_GEOCODED,node,7453031422,osm_pbf,False,found,"Никольское, Октябрьская улица, 15","Пятёрочка, 15, Октябрьская улица, Никольское, Никольское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187026, Россия",Никольское,Тосненский район,,Октябрьская улица,15,187026,node,7453031422,
Пятёрочка,Пятёрочка,"Никольское, Школьная улица, 4",59.7022618,30.7883095,0.5,REVERSE_GEOCODED,node,7453031428,osm_pbf,False,found,"Никольское, Школьная улица, 4","Пятёрочка, 4, Школьная улица, Никольское, Никольское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187026, Россия",Никольское,Тосненский район,,Школьная улица,4,187026,node,7453031428,
Пятёрочка,Пятёрочка,"Никольское, Комсомольская улица, 10",59.7054691,30.7881453,0.5,REVERSE_GEOCODED,node,7453031430,osm_pbf,False,found,"Никольское, Комсомольская улица, 10","Пятёрочка, 10, Комсомольская улица, Никольское, Никольское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187026, Россия",Никольское,Тосненский район,,Комсомольская улица,10,187026,node,7453031430,
Пятёрочка,Пятёрочка,"Никольское, Советский проспект, 237",59.7088788,30.7815356,0.5,REVERSE_GEOCODED,node,7453031448,osm_pbf,False,found,"Никольское, Советский проспект, 237","Пятёрочка, 237, Советский проспект, Никольское, Никольское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187026, Россия",Никольское,Тосненский район,,Советский проспект,237,187026,node,7453031448,
Пятёрочка,Пятёрочка,"Никольское, Первомайская улица",59.708233,30.7757517,0.5,REVERSE_GEOCODED,node,7453358442,osm_pbf,False,found,"Никольское, Первомайская улица","Пятёрочка, Первомайская улица, Никольское, Никольское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187026, Россия",Никольское,Тосненский район,,Первомайская улица,,187026,node,7453358442,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Уральская улица, 6 с1",59.9506563,30.2633786,0.5,REVERSE_GEOCODED,node,7459435360,osm_pbf,False,found,"Санкт-Петербург, Уральская улица, 6 с1","ВкусВилл, 6 с1, Уральская улица, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199155, Россия",Санкт-Петербург,округ Остров Декабристов,,Уральская улица,6 с1,199155,node,7459435360,
Пятёрочка,Пятёрочка,"Великий Новгород, Большая Московская улица, 104 к1",58.5391504,31.3031107,0.5,REVERSE_GEOCODED,node,7462279208,osm_pbf,False,found,"Великий Новгород, Большая Московская улица, 104 к1","Пятёрочка, 104 к1, Большая Московская улица, Антоново, Донецкий район, Великий Новгород, Новгородский район, Новгородская область, Северо-Западный федеральный округ, 173014, Россия",Великий Новгород,Новгородский район,Донецкий район,Большая Московская улица,104 к1,173014,node,7462279208,
Пятёрочка,Пятёрочка,"Старорусский проспект, 6",59.8104746,30.3580755,0.9,,node,7473180286,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Стрельбищенская улица, 16А",59.8864905,30.360294,0.5,REVERSE_GEOCODED,node,7476715554,osm_pbf,False,found,"Санкт-Петербург, Стрельбищенская улица, 16А","Пятёрочка, 16А, Стрельбищенская улица, округ Волковское, Санкт-Петербург, Северо-Западный федеральный округ, 192102, Россия",Санкт-Петербург,округ Волковское,,Стрельбищенская улица,16А,192102,node,7476715554,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Будапештская улица, 8 к5",59.8714244,30.3686911,0.5,REVERSE_GEOCODED,node,7481875485,osm_pbf,False,found,"Санкт-Петербург, Будапештская улица, 8 к5","Пятёрочка, 8 к5, Будапештская улица, округ Волковское, Санкт-Петербург, Северо-Западный федеральный округ, 192242, Россия",Санкт-Петербург,округ Волковское,,Будапештская улица,8 к5,192242,node,7481875485,
Пятёрочка,Пятёрочка,"Вырица, улица Соболевского, 38А",59.4175745,30.3515215,0.5,REVERSE_GEOCODED,node,7489279666,osm_pbf,False,found,"Вырица, улица Соболевского, 38А","Пятёрочка, 38А, улица Соболевского, Вырица, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188380, Россия",Вырица,Гатчинский муниципальный округ,,улица Соболевского,38А,188380,node,7489279666,
Пятёрочка,"Активатор ""Подорожника""","Санкт-Петербург, Замшина улица, 28",59.973565,30.3988348,0.6,SHOP_TAG_MISSING,node,7492536551,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Семишагофф,Семишагофф,"Санкт-Петербург, Ковалёвская улица, 26 с1",59.9794902,30.5111927,0.5,REVERSE_GEOCODED,node,7523875585,osm_pbf,False,found,"Санкт-Петербург, Ковалёвская улица, 26 с1","Семишагофф, 26 с1, Ковалёвская улица, Земледельцы, Ржевка, округ Ржевка, Санкт-Петербург, Северо-Западный федеральный округ, 195043, Россия",Санкт-Петербург,округ Ржевка,Ржевка,Ковалёвская улица,26 с1,195043,node,7523875585,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Купчинская улица",59.8335383,30.3915922,0.5,REVERSE_GEOCODED,node,7535476485,osm_pbf,False,found,"Санкт-Петербург, Купчинская улица","Пятёрочка, Купчинская улица, Балканский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192281, Россия",Санкт-Петербург,Балканский округ,,Купчинская улица,,192281,node,7535476485,
Реалъ,РеалЪ,"Санкт-Петербург, улица Бонч-Бруевича, 2",59.9441186,30.3918355,0.5,REVERSE_GEOCODED,node,7541356685,osm_pbf,False,found,"Санкт-Петербург, улица Бонч-Бруевича, 2","РеалЪ, 2, улица Бонч-Бруевича, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191124, Россия",Санкт-Петербург,округ Смольнинское,Пески,улица Бонч-Бруевича,2,191124,node,7541356685,
Лента,Супер Лента,"Санкт-Петербург, Чкаловский проспект, 50",59.9672785,30.2993744,0.5,REVERSE_GEOCODED,node,7569530634,osm_pbf,False,found,"Санкт-Петербург, Чкаловский проспект, 50","Супер Лента, 50, Чкаловский проспект, Петроградская сторона, округ Чкаловское, Санкт-Петербург, Северо-Западный федеральный округ, 197022, Россия",Санкт-Петербург,округ Чкаловское,Петроградская сторона,Чкаловский проспект,50,197022,node,7569530634,
Лента,Гипер Лента,"Новое Девяткино, Главная улица, 60",60.0587008,30.4837275,0.5,REVERSE_GEOCODED,node,7569585562,osm_pbf,False,found,"Новое Девяткино, Главная улица, 60","Гипер Лента, 60, Главная улица, Новое Девяткино, Новодевяткинское сельское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188661, Россия",Новое Девяткино,Всеволожский район,,Главная улица,60,188661,node,7569585562,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Шлиссельбургский проспект, 37",59.834624,30.5101302,0.5,REVERSE_GEOCODED,node,7574704387,osm_pbf,False,found,"Санкт-Петербург, Шлиссельбургский проспект, 37","Пятёрочка, 37, Шлиссельбургский проспект, Рыбацкое, округ Рыбацкое, Санкт-Петербург, Северо-Западный федеральный округ, 192076, Россия",Санкт-Петербург,,Рыбацкое,Шлиссельбургский проспект,37,192076,node,7574704387,
Семишагофф,Семишагофф,"Санкт-Петербург, Софийская улица, 39 к1",59.8734036,30.4026689,0.5,REVERSE_GEOCODED,node,7595441501,osm_pbf,False,found,"Санкт-Петербург, Софийская улица, 39 к1","Семишагофф, 39 к1, Софийская улица, Николаевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 192241, Россия",Санкт-Петербург,Николаевский округ,,Софийская улица,39 к1,192241,node,7595441501,
Пятёрочка,Пятёрочка,"Шушары, Новгородский проспект, 10",59.8060359,30.3691984,0.5,REVERSE_GEOCODED,node,7605015085,osm_pbf,False,found,"Шушары, Новгородский проспект, 10","Пятёрочка, 10, Новгородский проспект, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196626, Россия",Шушары,,,Новгородский проспект,10,196626,node,7605015085,
Пятёрочка,Пятёрочка,"Пушкин, Гусарская улица, 9 к6",59.7029173,30.3946155,0.5,REVERSE_GEOCODED,node,7623166374,osm_pbf,False,found,"Пушкин, Гусарская улица, 9 к6","Пятёрочка, 9 к6, Гусарская улица, София, Пушкин, Санкт-Петербург, Северо-Западный федеральный округ, 196603, Россия",Пушкин,,София,Гусарская улица,9 к6,196603,node,7623166374,
Пятёрочка,Пятёрочка,"Сланцы, улица Гагарина, 9",59.1102489,28.0927543,0.5,REVERSE_GEOCODED,node,7623568885,osm_pbf,False,found,"Сланцы, улица Гагарина, 9","Пятёрочка, 9, улица Гагарина, Сланцы, Сланцевское городское поселение, Сланцевский район, Ленинградская область, Северо-Западный федеральный округ, 188560, Россия",Сланцы,Сланцевский район,,улица Гагарина,9,188560,node,7623568885,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Крупской, 35 литБ",59.8889237,30.4246704,0.5,REVERSE_GEOCODED,node,7624375085,osm_pbf,False,found,"Санкт-Петербург, улица Крупской, 35 литБ","Пятёрочка, 35 литБ, улица Крупской, округ Невская застава, Санкт-Петербург, Северо-Западный федеральный округ, 192029, Россия",Санкт-Петербург,,,улица Крупской,35 литБ,192029,node,7624375085,
ВкусВилл,ВкусВилл,"Шушары, Первомайская улица, 16",59.8072579,30.3738131,0.5,REVERSE_GEOCODED,node,7656922885,osm_pbf,False,found,"Шушары, Первомайская улица, 16","ВкусВилл, 16, Первомайская улица, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196624, Россия",Шушары,,,Первомайская улица,16,196624,node,7656922885,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Ленинский проспект, 64 к1",59.8643023,30.1696729,0.5,REVERSE_GEOCODED,node,7693367086,osm_pbf,False,found,"Санкт-Петербург, Ленинский проспект, 64 к1","Пятёрочка, 64 к1, Ленинский проспект, Южно-Приморский округ, Санкт-Петербург, Северо-Западный федеральный округ, 198335, Россия",Санкт-Петербург,,,Ленинский проспект,64 к1,198335,node,7693367086,
Пятёрочка,Пятёрочка,"Янино-1, Новая улица, 14А к1",59.9485445,30.5673313,0.5,REVERSE_GEOCODED,node,7717644385,osm_pbf,False,found,"Янино-1, Новая улица, 14А к1","Пятёрочка, 14А к1, Новая улица, Янино-1, Заневское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188689, Россия",Янино-1,Всеволожский район,,Новая улица,14А к1,188689,node,7717644385,
Пятёрочка,Пятёрочка,"Суоранда, Центральная улица, 2Б",59.94406,30.6064744,0.5,REVERSE_GEOCODED,node,7717699885,osm_pbf,False,found,"Суоранда, Центральная улица, 2Б","Пятёрочка, 2Б, Центральная улица, Хирвости, Суоранда, Заневское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188689, Россия",Суоранда,Всеволожский район,,Центральная улица,2Б,188689,node,7717699885,
Пятёрочка,Пятёрочка,"Разметелево, 4Б",59.9039693,30.6716609,0.5,REVERSE_GEOCODED,node,7721098198,osm_pbf,False,found,"Разметелево, 4Б","Пятёрочка, 4Б, Разметелево, Колтушское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188686, Россия",Разметелево,Всеволожский район,,,4Б,188686,node,7721098198,
Реалъ,РеалЪ,"Кировск, Набережная улица, 15",59.8824193,30.985001,0.5,REVERSE_GEOCODED,node,7727056485,osm_pbf,False,found,"Кировск, Набережная улица, 15","РеалЪ, 15, Набережная улица, Кировск, Кировское городское поселение, Кировский район, Ленинградская область, Северо-Западный федеральный округ, 187340, Россия",Кировск,Кировский район,,Набережная улица,15,187340,node,7727056485,
Пятёрочка,Пятёрочка,"Сусанино, Павловский проспект, 54Б",59.4925463,30.3608263,0.5,REVERSE_GEOCODED,node,7756749030,osm_pbf,False,found,"Сусанино, Павловский проспект, 54Б","Пятёрочка, 54Б, Павловский проспект, Сусанино, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188365, Россия",Сусанино,Гатчинский муниципальный округ,,Павловский проспект,54Б,188365,node,7756749030,
Пятёрочка,Пятёрочка,"Сяськелево, Центральная улица, 7А",59.5535325,29.8469063,0.5,REVERSE_GEOCODED,node,7775951486,osm_pbf,False,found,"Сяськелево, Центральная улица, 7А","Пятёрочка, 7А, Центральная улица, Новосёлки, Сяськелево, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188358, Россия",Сяськелево,Гатчинский муниципальный округ,Новосёлки,Центральная улица,7А,188358,node,7775951486,
Пятёрочка,Пятёрочка,"Волхов, улица Александра Лукьянова",59.899214,32.3492415,0.5,REVERSE_GEOCODED,node,7804366185,osm_pbf,False,found,"Волхов, улица Александра Лукьянова","Пятёрочка, улица Александра Лукьянова, Волхов, Волховское городское поселение, Волховский район, Ленинградская область, Северо-Западный федеральный округ, 187400, Россия",Волхов,Волховский район,,улица Александра Лукьянова,,187400,node,7804366185,
Пятёрочка,Пятёрочка,"Венская улица, 4 к2",59.9001465,30.511425,0.9,,node,7825648662,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Даниила Хармса, 4",60.03402,30.448823,0.5,REVERSE_GEOCODED,node,7843346395,osm_pbf,False,found,"Санкт-Петербург, улица Даниила Хармса, 4","Пятёрочка, 4, улица Даниила Хармса, МО Полюстрово, деревня Новая, округ Полюстрово, Санкт-Петербург, Северо-Западный федеральный округ, 195299, Россия",Санкт-Петербург,округ Полюстрово,деревня Новая,улица Даниила Хармса,4,195299,node,7843346395,
Пятёрочка,Пятёрочка,"Бугры, Полевая улица",60.0673141,30.401804,0.5,REVERSE_GEOCODED,node,7845648287,osm_pbf,False,found,"Бугры, Полевая улица","Пятёрочка, Полевая улица, Бугры, Бугровское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188660, Россия",Бугры,Всеволожский район,,Полевая улица,,188660,node,7845648287,
Реалъ,РеалЪ,"Санкт-Петербург, улица Дыбенко, 23 к7",59.9048673,30.4767658,0.5,REVERSE_GEOCODED,node,7875326726,osm_pbf,False,found,"Санкт-Петербург, улица Дыбенко, 23 к7","РеалЪ, 23 к7, улица Дыбенко, Весёлый Посёлок, округ № 54, Санкт-Петербург, Северо-Западный федеральный округ, 193168, Россия",Санкт-Петербург,,Весёлый Посёлок,улица Дыбенко,23 к7,193168,node,7875326726,
Лента,Лента Зоомаркет,"Санкт-Петербург, Хасанская улица, 17 к1",59.9342916,30.4970825,0.1,DUPLICATE_CANDIDATE;REVERSE_GEOCODED,node,7902830463,osm_pbf,True,found,"Санкт-Петербург, Хасанская улица, 17 к1","Лента Зоомаркет, 17 к1, Хасанская улица, округ Пороховые, Санкт-Петербург, Северо-Западный федеральный округ, 195298, Россия",Санкт-Петербург,округ Пороховые,,Хасанская улица,17 к1,195298,node,7902830463,
Реалъ,РеалЪ,"Санкт-Петербург, Серебристый бульвар, 19 к1",60.0057882,30.28236,0.5,REVERSE_GEOCODED,node,7903175085,osm_pbf,False,found,"Санкт-Петербург, Серебристый бульвар, 19 к1","РеалЪ, 19 к1, Серебристый бульвар, Комендантский аэродром, округ Комендантский аэродром, Санкт-Петербург, Северо-Западный федеральный округ, 197349, Россия",Санкт-Петербург,округ Комендантский аэродром,Комендантский аэродром,Серебристый бульвар,19 к1,197349,node,7903175085,
Пятёрочка,Пятёрочка,"Коммунар, Железнодорожная улица, 10",59.632723,30.419708,0.5,REVERSE_GEOCODED,node,7903330785,osm_pbf,False,found,"Коммунар, Железнодорожная улица, 10","Пятёрочка, 10, Железнодорожная улица, Коммунар, Гатчинский муниципальный округ, Ленинградская область, Северо-Западный федеральный округ, 188322, Россия",Коммунар,Гатчинский муниципальный округ,,Железнодорожная улица,10,188322,node,7903330785,
Пятёрочка,"1,5kapart","Санкт-Петербург, Гороховая улица, 38",59.9278162,30.3234506,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,7934321885,osm_pbf,False,found,"Санкт-Петербург, Гороховая улица, 38","1,5kapart, 38, Гороховая улица, округ № 78, Санкт-Петербург, Северо-Западный федеральный округ, 191023, Россия",Санкт-Петербург,округ № 78,,Гороховая улица,38,191023,node,7934321885,
Реалъ,Мастерская-музей реалистической живописи,"Великий Новгород, Каберова-Власьевская улица, 22",58.51523,31.2643988,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,7965475626,osm_pbf,False,found,"Великий Новгород, Каберова-Власьевская улица, 22","Мастерская-музей реалистической живописи, 22, Каберова-Власьевская улица, Псковский район, Великий Новгород, Новгородский район, Новгородская область, Северо-Западный федеральный округ, 173007, Россия",Великий Новгород,Новгородский район,Псковский район,Каберова-Власьевская улица,22,173007,node,7965475626,
Пятёрочка,Пятёрочка,"Зеленогорск, Широкая улица, 20 с1",60.1961012,29.6844061,0.5,REVERSE_GEOCODED,node,7965695885,osm_pbf,False,found,"Зеленогорск, Широкая улица, 20 с1","Пятёрочка, 20 с1, Широкая улица, Зеленогорск, Санкт-Петербург, Северо-Западный федеральный округ, 189810, Россия",Зеленогорск,,,Широкая улица,20 с1,189810,node,7965695885,
Реалъ,РеалЪ,"Санкт-Петербург, проспект Металлистов, 19/30",59.9541242,30.422598,0.5,REVERSE_GEOCODED,node,7975088285,osm_pbf,False,found,"Санкт-Петербург, проспект Металлистов, 19/30","РеалЪ, 19/30, проспект Металлистов, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195176, Россия",Санкт-Петербург,округ Большая Охта,Большая Охта,проспект Металлистов,19/30,195176,node,7975088285,
Пятёрочка,Пятёрочка,"Невская Дубровка, Советская улица, 40А",59.8494157,30.935245,0.5,REVERSE_GEOCODED,node,7995105890,osm_pbf,False,found,"Невская Дубровка, Советская улица, 40А","Пятёрочка, 40А, Советская улица, Невская Дубровка, Дубровское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188684, Россия",Невская Дубровка,Всеволожский район,,Советская улица,40А,188684,node,7995105890,
Семишагофф,Семишагофф,"Шушары, Вишерская улица, 24",59.8028148,30.3769007,0.5,REVERSE_GEOCODED,node,8016240885,osm_pbf,False,found,"Шушары, Вишерская улица, 24","Семишагофф, 24, Вишерская улица, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196624, Россия",Шушары,,,Вишерская улица,24,196624,node,8016240885,
Реалъ,Здание реального училища,"Выборг, улица Ладанова",60.7096897,28.7400689,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,8042780386,osm_pbf,False,found,"Выборг, улица Ладанова","Выборгский политехнический колледж ""Александровский"", улица Ладанова, Старый город, Центральный микрорайон, Выборг, Выборгский район, Ленинградская область, Северо-Западный федеральный округ, 188807, Россия",Выборг,Центральный микрорайон,Старый город,улица Ладанова,,188807,relation,4308648,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Седова, 99 к1",59.8653384,30.4436892,0.5,REVERSE_GEOCODED,node,8043332067,osm_pbf,False,found,"Санкт-Петербург, улица Седова, 99 к1","Пятёрочка, 99 к1, улица Седова, Белевское поле, Обуховский округ, Санкт-Петербург, Северо-Западный федеральный округ, 193174, Россия",Санкт-Петербург,,Белевское поле,улица Седова,99 к1,193174,node,8043332067,
Пятёрочка,Пятёрочка,"Песочный, Ленинградская улица, 62",60.1198707,30.1752434,0.5,REVERSE_GEOCODED,node,8047082085,osm_pbf,False,found,"Песочный, Ленинградская улица, 62","Пятёрочка, 62, Ленинградская улица, Песочный, Санкт-Петербург, Северо-Западный федеральный округ, 197758, Россия",Песочный,,,Ленинградская улица,62,197758,node,8047082085,
Пятёрочка,Пятёрочка,"Боровичи, Сушанская улица, 2Д",58.4031507,33.8953862,1.0,,node,8050578495,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
ВкусВилл,ВкусВилл,"Санкт-Петербург, улица Савушкина, 124 к1",59.9876175,30.2086048,0.5,REVERSE_GEOCODED,node,8058453381,osm_pbf,False,found,"Санкт-Петербург, улица Савушкина, 124 к1","ВкусВилл, 124 к1, улица Савушкина, Северо-Приморская часть, округ № 65, Санкт-Петербург, Северо-Западный федеральный округ, 197345, Россия",Санкт-Петербург,округ № 65,Северо-Приморская часть,улица Савушкина,124 к1,197345,node,8058453381,
Семишагофф,Семишагофф,"Металлострой, Полевая улица, 12",59.8138881,30.5647611,0.5,REVERSE_GEOCODED,node,8074907251,osm_pbf,False,found,"Металлострой, Полевая улица, 12","Семишагофф, 12, Полевая улица, Металлострой, Санкт-Петербург, Северо-Западный федеральный округ, 196641, Россия",Металлострой,,,Полевая улица,12,196641,node,8074907251,
Пятёрочка,Пятёрочка,"Металлострой, Садовая улица, 21 к5",59.8149415,30.5747323,0.5,REVERSE_GEOCODED,node,8074907259,osm_pbf,False,found,"Металлострой, Садовая улица, 21 к5","Пятёрочка, 21 к5, Садовая улица, Металлострой, Санкт-Петербург, Северо-Западный федеральный округ, 196641, Россия",Металлострой,,,Садовая улица,21 к5,196641,node,8074907259,
Пятёрочка,Пятёрочка,"Усть-Ижора, Социалистическая улица, 22 к4",59.8156333,30.5765882,0.5,REVERSE_GEOCODED,node,8074907262,osm_pbf,False,found,"Усть-Ижора, Социалистическая улица, 22 к4","Пятёрочка, 22 к4, Социалистическая улица, Усть-Ижора, Санкт-Петербург, Северо-Западный федеральный округ, 196645, Россия",Усть-Ижора,,,Социалистическая улица,22 к4,196645,node,8074907262,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Наличная улица, 44 к2",59.9524363,30.2317223,0.5,REVERSE_GEOCODED,node,8081047266,osm_pbf,False,found,"Санкт-Петербург, Наличная улица, 44 к2","Пятёрочка, 44 к2, Наличная улица, округ Остров Декабристов, Санкт-Петербург, Северо-Западный федеральный округ, 199397, Россия",Санкт-Петербург,округ Остров Декабристов,,Наличная улица,44 к2,199397,node,8081047266,
ВкусВилл,ВкусВилл,"Санкт-Петербург, 17-я линия В.О.",59.9430009,30.261325,0.5,REVERSE_GEOCODED,node,8092782533,osm_pbf,False,found,"Санкт-Петербург, 17-я линия В.О.","ВкусВилл, 17-я линия В.О., Васильевский округ, Санкт-Петербург, Северо-Западный федеральный округ, 199178, Россия",Санкт-Петербург,Васильевский округ,,17-я линия В.О.,,199178,node,8092782533,
Лента,Супер Лента,"Красносельское шоссе, 54 к3 литА",59.791118,30.1496973,0.9,,node,8111995782,osm_pbf,False,skipped_existing_address,,,,,,,,,,,
ВкусВилл,ВкусВилл,"Санкт-Петербург, Суворовский проспект, 35",59.9388836,30.376266,0.5,REVERSE_GEOCODED,node,8117039317,osm_pbf,False,found,"Санкт-Петербург, Суворовский проспект, 35","ВкусВилл, 35, Суворовский проспект, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191144, Россия",Санкт-Петербург,округ Смольнинское,Пески,Суворовский проспект,35,191144,node,8117039317,
Лента,ТК «Лента»,"Шушары, Московское шоссе, 18",59.7996951,30.4019836,0.0,SHOP_TAG_MISSING;DUPLICATE_CANDIDATE;REVERSE_GEOCODED,node,8117445855,osm_pbf,True,found,"Шушары, Московское шоссе, 18","Татнефть, 18, Московское шоссе, Шушары, Санкт-Петербург, Северо-Западный федеральный округ, 196626, Россия",Шушары,,,Московское шоссе,18,196626,way,124100904,
Пятёрочка,Пятёрочка,"Форносово, Круговая улица, 4",59.5699804,30.5498753,0.5,REVERSE_GEOCODED,node,8138393715,osm_pbf,False,found,"Форносово, Круговая улица, 4","Пятёрочка, 4, Круговая улица, Форносово, Форносовское городское поселение, Тосненский район, Ленинградская область, Северо-Западный федеральный округ, 187022, Россия",Форносово,Тосненский район,,Круговая улица,4,187022,node,8138393715,
Семишагофф,Семишагофф,"Санкт-Петербург, Мытнинская улица, 12/44",59.933243,30.3767711,0.5,REVERSE_GEOCODED,node,8148963517,osm_pbf,False,found,"Санкт-Петербург, Мытнинская улица, 12/44","Семишагофф, 12/44, Мытнинская улица, Пески, округ Смольнинское, Санкт-Петербург, Северо-Западный федеральный округ, 191144, Россия",Санкт-Петербург,округ Смольнинское,Пески,Мытнинская улица,12/44,191144,node,8148963517,
Пятёрочка,Пятёрочка,"Санкт-Петербург, улица Зины Портновой, 36",59.8497018,30.256702,0.5,REVERSE_GEOCODED,node,8171697674,osm_pbf,False,found,"Санкт-Петербург, улица Зины Портновой, 36","Пятёрочка, 36, улица Зины Портновой, округ Княжево, Санкт-Петербург, Северо-Западный федеральный округ, 198207, Россия",Санкт-Петербург,округ Княжево,,улица Зины Портновой,36,198207,node,8171697674,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Пулковская улица, 11",59.8383895,30.3488014,0.5,REVERSE_GEOCODED,node,8181206261,osm_pbf,False,found,"Санкт-Петербург, Пулковская улица, 11","Пятёрочка, 11, Пулковская улица, округ Звёздное, Санкт-Петербург, Северо-Западный федеральный округ, 198142, Россия",Санкт-Петербург,округ Звёздное,,Пулковская улица,11,198142,node,8181206261,
