canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate
Пятёрочка,Пятёрочка,,59.8506626,30.027373,0.5,ADDRESS_MISSING,node,4187933389,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0489757,30.4281186,0.5,ADDRESS_MISSING,node,4192460749,osm_pbf,False
Семишагофф,Семишагофф,,59.9001984,30.4902669,0.5,ADDRESS_MISSING,node,4195151398,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9129956,30.2978177,0.5,ADDRESS_MISSING,node,4196768367,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6677368,29.8935965,0.5,ADDRESS_MISSING,node,4198477689,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8612686,30.398609,0.5,ADDRESS_MISSING,node,4217309672,osm_pbf,False
Реалъ,"Свадебный салон ""Реальная любовь""",,59.9581761,30.3001061,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4231639491,osm_pbf,False
Реалъ,РеалЪ,,59.9074973,29.7751783,0.5,ADDRESS_MISSING,node,4241553589,osm_pbf,False
Реалъ,Реал,,59.853506,30.1410828,0.5,ADDRESS_MISSING,node,4249911694,osm_pbf,False
Семишагофф,Семишагофф,,59.9632133,30.3013321,0.5,ADDRESS_MISSING,node,4270008651,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9429481,30.3784893,0.5,ADDRESS_MISSING,node,4271092101,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9389566,30.2838105,0.5,ADDRESS_MISSING,node,4273745389,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6491421,33.5456476,0.5,ADDRESS_MISSING,node,4287633590,osm_pbf,False
Лента,Ва Лента,,60.1446471,30.5586137,0.5,ADDRESS_MISSING,node,4308084756,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9046134,32.3472129,0.5,ADDRESS_MISSING,node,4316812389,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9284014,32.3137575,0.5,ADDRESS_MISSING,node,4317559523,osm_pbf,False
Пятёрочка,,,59.9026869,30.274028,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4325931790,osm_pbf,False
Пятёрочка,Пятёрочка,,59.810153,30.8793571,0.5,ADDRESS_MISSING,node,4329964790,osm_pbf,False
Пятёрочка,Пятёрочка,,60.626843,28.5648661,0.5,ADDRESS_MISSING,node,4331011066,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8645616,30.3718959,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4335522592,osm_pbf,False
Пятёрочка,,"Октябрьский бульвар, 7",59.7248353,30.4065893,0.3,SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,4336029059,osm_pbf,True
Пятёрочка,,"Пушкин, Октябрьский бульвар, 7",59.7248425,30.4065685,0.4,SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,4336029060,osm_pbf,True
Пятёрочка,Пятёрочка,,59.6282628,30.4002923,0.5,ADDRESS_MISSING,node,4339442602,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6650807,28.2833245,0.5,ADDRESS_MISSING,node,4348222591,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6399652,30.7632733,0.5,ADDRESS_MISSING,node,4355507195,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9208871,30.3106096,0.5,ADDRESS_MISSING,node,4356734190,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0848346,29.9577534,0.5,ADDRESS_MISSING,node,4360092600,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8557014,30.3460068,0.5,ADDRESS_MISSING,node,4366524467,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4510914,29.4859837,0.5,ADDRESS_MISSING,node,4375494498,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8720247,30.9892866,0.5,ADDRESS_MISSING,node,4376043607,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7042263,29.0456996,0.5,ADDRESS_MISSING,node,4377134990,osm_pbf,False
Лента,Гипер Лента,,59.9400986,30.4176366,0.5,ADDRESS_MISSING,node,4387444993,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6257032,29.530599,0.5,ADDRESS_MISSING,node,4391814990,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8489988,30.3873991,0.5,ADDRESS_MISSING,node,4393820459,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8511281,30.3953866,0.5,ADDRESS_MISSING,node,4393820460,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8592214,30.3766749,0.5,ADDRESS_MISSING,node,4403273616,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8456224,30.2539716,0.5,ADDRESS_MISSING,node,4407018192,osm_pbf,False
Пятёрочка,Пятёрочка,,59.451099,29.4859921,0.3,ADDRESS_MISSING;DUPLICATE_CANDIDATE,node,4407796994,osm_pbf,True
Пятёрочка,Пятёрочка,,59.8550954,30.2651648,0.5,ADDRESS_MISSING,node,4411443889,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5244958,30.0694853,0.5,ADDRESS_MISSING,node,4419040066,osm_pbf,False
Пятёрочка,Пятёрочка,,60.725144,33.5703211,0.5,ADDRESS_MISSING,node,4430379989,osm_pbf,False
Пятёрочка,Пятёрочка,,59.279401,30.1242501,0.5,ADDRESS_MISSING,node,4445057991,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9081234,31.0772235,0.5,ADDRESS_MISSING,node,4459805589,osm_pbf,False
Семишагофф,Семишагофф,,59.9851093,30.2133582,0.5,ADDRESS_MISSING,node,4470143365,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6450636,33.5228637,0.5,ADDRESS_MISSING,node,4474753890,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4728173,33.8600928,0.5,ADDRESS_MISSING,node,4475513806,osm_pbf,False
Пятёрочка,Пятёрочка,,58.3970999,33.9129589,0.5,ADDRESS_MISSING,node,4479107500,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8903443,30.3174101,0.5,ADDRESS_MISSING,node,4481174430,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9879647,30.3722489,0.5,ADDRESS_MISSING,node,4483635590,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3201774,29.9458226,0.5,ADDRESS_MISSING,node,4490328311,osm_pbf,False
Лента,Лента Кафе,"улица Руставели, 61",60.0312801,30.4341181,0.3,SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,4495445690,osm_pbf,True
Пятёрочка,Пятёрочка,,59.4379895,28.8277282,0.5,ADDRESS_MISSING,node,4501887090,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6172437,30.0422525,0.5,ADDRESS_MISSING,node,4515160790,osm_pbf,False
Реалъ,"Телекомпания ""Реалтв""",,59.6218047,30.3928484,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4517326293,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3839778,28.6137314,0.5,ADDRESS_MISSING,node,4518254289,osm_pbf,False
ВкусВилл,ВкусВилл,,60.0535675,30.424877,0.5,ADDRESS_MISSING,node,4525192095,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6475685,33.5409801,0.5,ADDRESS_MISSING,node,4529581989,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6454551,33.5576674,0.5,ADDRESS_MISSING,node,4535009789,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8440995,30.3354001,0.5,ADDRESS_MISSING,node,4535332596,osm_pbf,False
Пятёрочка,Пятёрочка,,58.5727607,30.1059375,0.5,ADDRESS_MISSING,node,4540147192,osm_pbf,False
Реалъ,РеалЪ,,59.855038,30.2054927,0.5,ADDRESS_MISSING,node,4543618790,osm_pbf,False
Реалъ,Ареал-мед,,59.9117016,30.2755434,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4552027156,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8631922,30.1798631,0.5,ADDRESS_MISSING,node,4559976228,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3785397,28.6099816,0.5,ADDRESS_MISSING,node,4591678489,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3716404,28.6063349,0.5,ADDRESS_MISSING,node,4593937289,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4558679,32.0241127,0.5,ADDRESS_MISSING,node,4594648995,osm_pbf,False
Пятёрочка,Пятёрочка,,59.371284,28.6130275,0.5,ADDRESS_MISSING,node,4594831490,osm_pbf,False
Реалъ,РеалЪ,,59.9030098,30.3153878,0.5,ADDRESS_MISSING,node,4595757989,osm_pbf,False
Лента,Супер Лента,,60.0293336,30.2457661,0.5,ADDRESS_MISSING,node,4596418018,osm_pbf,False
Пятёрочка,Пятёрочка,,60.1426507,32.5552413,0.5,ADDRESS_MISSING,node,4596824890,osm_pbf,False
Семишагофф,Семишагофф,,59.9030815,30.2765788,0.5,ADDRESS_MISSING,node,4602327645,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0039309,30.2382674,0.5,ADDRESS_MISSING,node,4604383308,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9114778,30.3537218,0.5,ADDRESS_MISSING,node,4642887995,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7182916,30.0765454,0.5,ADDRESS_MISSING,node,4661514724,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9067261,30.2439377,0.5,ADDRESS_MISSING,node,4665974173,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5479936,30.8656119,0.5,ADDRESS_MISSING,node,4683808196,osm_pbf,False
Лента,,,59.9149754,29.0575809,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4696823070,osm_pbf,False
Лента,,,59.9148028,29.0548063,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4696823071,osm_pbf,False
Лента,,,59.9133544,29.0559641,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4696823072,osm_pbf,False
Пятёрочка,Пятёрочка,,59.854254,30.3699859,0.5,ADDRESS_MISSING,node,4698076989,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8725177,30.4384801,0.5,ADDRESS_MISSING,node,4700091691,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9619906,30.4322488,0.5,ADDRESS_MISSING,node,4700556489,osm_pbf,False
Реалъ,Комитет по межнациональным отношениям и реализации миграционной политики в Санкт-Петербурге,,59.9241619,30.3179896,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4704450970,osm_pbf,False
Реалъ,Портал,,59.9146717,30.3126962,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4715956042,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7248448,30.4064847,0.3,ADDRESS_MISSING;DUPLICATE_CANDIDATE,node,4718332112,osm_pbf,True
Реалъ,Реал,,59.9848099,30.3426463,0.3,ADDRESS_MISSING,node,4722197900,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9227904,30.3335482,0.5,ADDRESS_MISSING,node,4724691691,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9861367,30.2699075,0.5,ADDRESS_MISSING,node,4742513622,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9888571,30.2065712,0.5,ADDRESS_MISSING,node,4743617427,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8568657,29.9378645,0.5,ADDRESS_MISSING,node,4744811442,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9018266,30.2739097,0.5,ADDRESS_MISSING,node,4752147303,osm_pbf,False
Лента,Лента,,59.9063587,29.0781892,0.5,ADDRESS_MISSING,node,4754082321,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9292225,30.4832427,0.5,ADDRESS_MISSING,node,4759724327,osm_pbf,False
Азбука вкуса,,,59.8890347,30.3188864,0.1,ADDRESS_MISSING;DUPLICATE_CANDIDATE,node,4782922833,osm_pbf,True
Пятёрочка,Пятёрочка,,59.9046426,30.3255255,0.5,ADDRESS_MISSING,node,4796608319,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9383826,30.6455614,0.5,ADDRESS_MISSING,node,4801979395,osm_pbf,False
Реалъ,РеалЪ,,59.952237,30.4155584,0.5,ADDRESS_MISSING,node,4810926722,osm_pbf,False
Реалъ,Креал,,59.9293806,30.3123277,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,4816367739,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7058475,30.4061787,0.5,ADDRESS_MISSING,node,4846711423,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5501073,29.1134007,0.5,ADDRESS_MISSING,node,4847005958,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9214823,30.4615294,0.5,ADDRESS_MISSING,node,4850469421,osm_pbf,False
Пятёрочка,Пятёрочка,,58.4960181,31.2093845,0.5,ADDRESS_MISSING,node,4851205785,osm_pbf,False
Реалъ,РеалЪ,,60.0521721,30.4317916,0.5,ADDRESS_MISSING,node,4889973122,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4411826,32.0135607,0.5,ADDRESS_MISSING,node,4907692022,osm_pbf,False
Пятёрочка,Пятёрочка,,60.5708746,30.5122143,0.5,ADDRESS_MISSING,node,4927049211,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8274642,30.4172727,0.5,ADDRESS_MISSING,node,4933140621,osm_pbf,False
Лента,Супер Лента,,59.9031253,29.7681921,0.5,ADDRESS_MISSING,node,4945592078,osm_pbf,False
Пятёрочка,Пятёрочка,,58.5266228,31.2428596,0.5,ADDRESS_MISSING,node,4947140204,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9210744,30.3388217,0.5,ADDRESS_MISSING,node,4957672421,osm_pbf,False
Пятёрочка,Пятёрочка,,60.4696448,29.2857024,0.5,ADDRESS_MISSING,node,4972502122,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0810988,30.3330487,0.5,ADDRESS_MISSING,node,4994928421,osm_pbf,False
ОКЕЙ,Гипермаркет «О'кей»,,59.5833369,30.139376,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5006009405,osm_pbf,False
Семишагофф,Семишагофф,,59.56493,30.1319187,0.5,ADDRESS_MISSING,node,5007982051,osm_pbf,False
Пятёрочка,Пятёрочка,,59.561224,30.1285299,0.5,ADDRESS_MISSING,node,5008201030,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5485207,30.0874215,0.5,ADDRESS_MISSING,node,5012518430,osm_pbf,False
Пятёрочка,Пятёрочка,,59.4511372,32.0204838,0.5,ADDRESS_MISSING,node,5027775621,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6636789,30.5304333,0.5,ADDRESS_MISSING,node,5039353222,osm_pbf,False
Пятёрочка,Пятёрочка,,60.2711632,30.457221,0.5,ADDRESS_MISSING,node,5041154197,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9499923,30.2626819,0.5,ADDRESS_MISSING,node,5043243851,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7060943,30.3885583,0.5,ADDRESS_MISSING,node,5043503625,osm_pbf,False
Реалъ,РосРеал,,59.9351982,30.3195432,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5043643984,osm_pbf,False
Пятёрочка,Пятёрочка,,59.852999,30.1433182,0.5,ADDRESS_MISSING,node,5058656023,osm_pbf,False
Пятёрочка,Пятёрочка,,60.6341212,30.1393352,0.5,ADDRESS_MISSING,node,5068379621,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8887339,30.3273901,0.5,ADDRESS_MISSING,node,5069152531,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8320103,30.3444137,0.5,ADDRESS_MISSING,node,5070916821,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5705051,30.1167523,0.5,ADDRESS_MISSING,node,5077129030,osm_pbf,False
Пятёрочка,Пятёрочка,,59.3532203,30.0645673,0.5,ADDRESS_MISSING,node,5077152281,osm_pbf,False
Пятёрочка,Пятёрочка,,59.964428,30.4082694,0.5,ADDRESS_MISSING,node,5082473821,osm_pbf,False
Пятёрочка,Пятёрочка,,60.057875,30.4210148,0.5,ADDRESS_MISSING,node,5098716621,osm_pbf,False
Лента,Экобокс,,59.9566911,30.2445796,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,5106084744,osm_pbf,True
Пятёрочка,Пятёрочка,,60.1087346,30.3498012,0.5,ADDRESS_MISSING,node,5120484933,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0333307,30.1430049,0.5,ADDRESS_MISSING,node,5130084021,osm_pbf,False
Пятёрочка,Пятёрочка,,59.926993,30.2963327,0.5,ADDRESS_MISSING,node,5136618515,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0995092,29.9721924,0.5,ADDRESS_MISSING,node,5137425412,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0940385,29.9612667,0.5,ADDRESS_MISSING,node,5137425413,osm_pbf,False
Лента,Супер Лента,,59.867528,30.2684415,0.5,ADDRESS_MISSING,node,5138716157,osm_pbf,False
Пятёрочка,Пятёрочка,,59.946973,30.2299908,0.5,ADDRESS_MISSING,node,5148471434,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9061918,30.5201279,0.5,ADDRESS_MISSING,node,5149490460,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0599188,30.4701956,0.5,ADDRESS_MISSING,node,5152479755,osm_pbf,False
Реалъ,«Газпром корпоративный институт»,"Санкт-Петербург, улица Профессора Попова, 23",59.9723526,30.3116863,0.6,SHOP_TAG_MISSING,node,5165152988,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9236101,30.3696905,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5171407622,osm_pbf,False
Пятёрочка,Пятёрочка,,60.3671136,28.6184977,0.5,ADDRESS_MISSING,node,5171498921,osm_pbf,False
Семишагофф,Семишагофф,,59.9342322,30.2682581,0.5,ADDRESS_MISSING,node,5204024185,osm_pbf,False
Семишагофф,Семишагофф,,59.9386554,30.3596583,0.5,ADDRESS_MISSING,node,5205110878,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8577864,30.3655551,0.5,ADDRESS_MISSING,node,5218871681,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9661631,30.4119827,0.5,ADDRESS_MISSING,node,5222877621,osm_pbf,False
ОКЕЙ,,,59.8290557,30.3839129,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5236536022,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9341896,30.3608012,0.5,ADDRESS_MISSING,node,5240892267,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7321494,30.6180189,0.5,ADDRESS_MISSING,node,5245518387,osm_pbf,False
Реалъ,Реал Лидер,"Санкт-Петербург, Комендантская площадь, 1",60.0078303,30.2595397,0.6,SHOP_TAG_MISSING,node,5251833947,osm_pbf,False
Лента,,,60.0507489,30.4228105,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,5274652626,osm_pbf,True
Пятёрочка,Пятёрочка,,59.7330576,30.6058241,0.5,ADDRESS_MISSING,node,5274755410,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9149041,30.4740106,0.5,ADDRESS_MISSING,node,5292232821,osm_pbf,False
Лента,Челентано,"Пушкин, Октябрьский бульвар, 5А",59.7259518,30.403113,0.6,SHOP_TAG_MISSING,node,5310286421,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9305351,30.2436057,0.5,ADDRESS_MISSING,node,5312132145,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9886754,30.3719521,0.5,ADDRESS_MISSING,node,5329294425,osm_pbf,False
Семишагофф,Семишагофф,,59.8334938,30.1999268,0.5,ADDRESS_MISSING,node,5338593027,osm_pbf,False
Лента,Супер Лента,,59.8534293,30.3034802,0.5,ADDRESS_MISSING,node,5358248514,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5210649,29.9705871,0.5,ADDRESS_MISSING,node,5361131134,osm_pbf,False
Пятёрочка,Пятёрочка,,58.7474693,27.8104708,0.5,ADDRESS_MISSING,node,5370183876,osm_pbf,False
Пятёрочка,Пятёрочка,,59.1237929,28.0887097,0.5,ADDRESS_MISSING,node,5370215964,osm_pbf,False
Пятёрочка,Пятёрочка,,59.1147414,28.0850619,0.5,ADDRESS_MISSING,node,5370215968,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8545052,30.147797,0.5,ADDRESS_MISSING,node,5385120921,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8998133,30.4259362,0.5,ADDRESS_MISSING,node,5418201034,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0574111,30.4774475,0.5,ADDRESS_MISSING,node,5419705112,osm_pbf,False
Пятёрочка,Пятёрочка,,59.856392,30.2293354,0.5,ADDRESS_MISSING,node,5426859423,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0317364,30.1396215,0.5,ADDRESS_MISSING,node,5430887122,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0286993,30.2522278,0.5,ADDRESS_MISSING,node,5472595262,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0241735,30.7506382,0.5,ADDRESS_MISSING,node,5474098645,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0200874,30.6696592,0.5,ADDRESS_MISSING,node,5474098647,osm_pbf,False
Реалъ,Газпромнефть - Региональные продажи,,59.9430288,30.3704825,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5479680480,osm_pbf,False
Реалъ,РеалЪ,,59.9676136,30.3841793,0.5,ADDRESS_MISSING,node,5484234823,osm_pbf,False
Реалъ,РеалЪ,,59.9635944,30.379831,0.5,ADDRESS_MISSING,node,5484325525,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9072444,29.7689171,0.5,ADDRESS_MISSING,node,5484762672,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9047503,29.7806394,0.5,ADDRESS_MISSING,node,5486163306,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0444289,30.4501409,0.5,ADDRESS_MISSING,node,5495980323,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8357174,30.2139446,0.5,ADDRESS_MISSING,node,5496628991,osm_pbf,False
Пятёрочка,Пятёрочка,,59.956852,30.4084423,0.5,ADDRESS_MISSING,node,5496732523,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9281005,30.3213197,0.5,ADDRESS_MISSING,node,5508195953,osm_pbf,False
Пятёрочка,Пятёрочка,,60.1125948,30.4910087,0.5,ADDRESS_MISSING,node,5534507750,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9416724,30.2203395,0.5,ADDRESS_MISSING,node,5549838233,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7015537,30.1210456,0.5,ADDRESS_MISSING,node,5551675321,osm_pbf,False
ВкусВилл,ВкусВилл,,59.9361151,30.3725435,0.5,ADDRESS_MISSING,node,5581363832,osm_pbf,False
Семишагофф,Семишагофф,,59.7270966,30.4176532,0.5,ADDRESS_MISSING,node,5590140005,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5752196,30.1290309,0.5,ADDRESS_MISSING,node,5614751302,osm_pbf,False
ОКЕЙ,О’кей,,59.8516752,30.3514626,0.3,ADDRESS_MISSING,node,5625376828,osm_pbf,False
Лента,,,60.0507347,30.4227974,0.0,ADDRESS_MISSING;SHOP_TAG_MISSING;DUPLICATE_CANDIDATE,node,5625789355,osm_pbf,True
Семишагофф,Семишагофф,,59.8807374,30.4586296,0.5,ADDRESS_MISSING,node,5640508521,osm_pbf,False
Пятёрочка,Пятёрочка,,59.97797,30.373,0.5,ADDRESS_MISSING,node,5655939122,osm_pbf,False
Семишагофф,Семишагофф,,59.5544042,30.1322371,0.5,ADDRESS_MISSING,node,5661547882,osm_pbf,False
Семишагофф,Семишагофф,,59.8757298,30.4345807,0.5,ADDRESS_MISSING,node,5670440070,osm_pbf,False
Пятёрочка,Пятёрочка,,58.5381263,31.2185571,0.5,ADDRESS_MISSING,node,5676187661,osm_pbf,False
Семишагофф,Семишагофф,,59.8931894,30.4539432,0.5,ADDRESS_MISSING,node,5705265823,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8930551,30.4519815,0.5,ADDRESS_MISSING,node,5705332222,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8420508,30.495363,0.5,ADDRESS_MISSING,node,5711950624,osm_pbf,False
Пятёрочка,Пятёрочка,,59.55878,30.202539,0.5,ADDRESS_MISSING,node,5713956907,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9974679,30.2178834,0.5,ADDRESS_MISSING,node,5761511802,osm_pbf,False
Реалъ,Реалист Банк,,59.9208372,30.3426246,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5780478081,osm_pbf,False
Пятёрочка,Пятёрочка,,59.1259568,31.7049774,0.5,ADDRESS_MISSING,node,5793732555,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8864122,30.3589462,0.5,ADDRESS_MISSING,node,5801849655,osm_pbf,False
Пятёрочка,Пятёрочка,,61.039699,30.1311165,0.5,ADDRESS_MISSING,node,5824600595,osm_pbf,False
Пятёрочка,Пятёрочка,,59.5804995,30.1371732,0.5,ADDRESS_MISSING,node,5827598385,osm_pbf,False
ОКЕЙ,Smokey Bones,,59.8586537,30.32166,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5831479985,osm_pbf,False
Пятёрочка,Пятёрочка,,58.739437,29.8416152,0.5,ADDRESS_MISSING,node,5855843317,osm_pbf,False
Пятёрочка,Пятёрочка,,59.968076,30.3413393,0.5,ADDRESS_MISSING,node,5861602640,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7425856,30.6173421,0.5,ADDRESS_MISSING,node,5877942686,osm_pbf,False
Пятёрочка,Пятёрочка,,59.6459837,30.7796877,0.5,ADDRESS_MISSING,node,5881433285,osm_pbf,False
Лента,Супер Лента,,59.9331378,30.4396745,0.5,ADDRESS_MISSING,node,5902079795,osm_pbf,False
Лента,,,60.0226712,30.292558,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5902847539,osm_pbf,False
Пятёрочка,Пятёрочка,,58.7230181,29.8450174,0.5,ADDRESS_MISSING,node,5918215512,osm_pbf,False
ОКЕЙ,Сантехника Окей,,59.9880929,30.2272484,0.3,ADDRESS_MISSING,node,5923014424,osm_pbf,False
Реалъ,Arena Space - сеть парков виртуальной реальности,,59.8918388,30.511092,0.1,ADDRESS_MISSING;SHOP_TAG_MISSING,node,5933650086,osm_pbf,False
Пятёрочка,Пятёрочка,,60.0715834,30.2383172,0.5,ADDRESS_MISSING,node,5937823520,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8638754,30.5150213,0.5,ADDRESS_MISSING,node,5966181689,osm_pbf,False
Семишагофф,Семишагофф,,59.8632125,30.5015953,0.5,ADDRESS_MISSING,node,5966217285,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7553175,30.3705667,0.5,ADDRESS_MISSING,node,5969115416,osm_pbf,False
Лента,Супер Лента,,60.0426112,30.4639664,0.5,ADDRESS_MISSING,node,5983189985,osm_pbf,False
Пятёрочка,Пятёрочка,,59.8567035,29.9507529,0.5,ADDRESS_MISSING,node,6013369987,osm_pbf,False
Семишагофф,Семишагофф,,59.9093606,30.2462714,0.5,ADDRESS_MISSING,node,6040440385,osm_pbf,False
Пятёрочка,Пятёрочка,,59.9092673,30.2555961,0.5,ADDRESS_MISSING,node,6040440485,osm_pbf,False
Пятёрочка,Пятёрочка,,59.7419115,30.5784959,0.5,ADDRESS_MISSING,node,6053090986,osm_pbf,False
Реалъ,Матрёна,,59.8444217,30.2801196,0.3,ADDRESS_MISSING,node,6061758293,osm_pbf,False
